date,state,cases_import,cases_new,cases_recovered,deaths_new,beds_covid,beds_noncrit,admitted_pui,admitted_covid,discharged_pui,discharged_covid,hosp_covid,hosp_pui
2020-10-01,Pahang,0,1,0.0,0,78,1616,0,0,0,0,9,0
2020-10-01,Perak,0,0,0.0,0,235,2549,5,0,1,0,2,7
2020-10-01,Perlis,0,2,0.0,0,12,482,0,0,0,0,3,2
2020-10-01,Pulau Pinang,0,1,1.0,0,24,1124,2,1,0,1,5,2
2020-10-01,Sabah,0,118,39.0,0,549,2478,34,23,21,11,189,169
2020-10-01,Sarawak,0,0,0.0,0,217,2320,20,2,20,0,10,31
2020-10-01,Selangor,0,13,3.0,0,142,783,19,8,16,12,37,35
2020-10-01,Terengganu,0,2,0.0,0,132,1209,0,2,0,0,8,14
2020-10-01,W.P. Kuala Lumpur,1,14,1.0,0,87,2510,0,0,0,0,0,2
2020-10-01,W.P. Labuan,0,0,0.0,0,11,115,0,0,0,0,0,3
2020-10-02,Johor,0,1,0.0,0,172,2579,13,4,1,0,22,34
2020-10-02,Kedah,0,129,6.0,0,224,1185,0,15,1,6,84,11
2020-10-02,Kelantan,0,2,0.0,0,217,1381,3,1,0,0,5,2
2020-10-02,Melaka,0,0,0.0,0,26,1039,0,0,0,0,0,0
2020-10-02,Negeri Sembilan,0,2,0.0,0,430,1205,0,0,0,0,5,0
2020-10-02,Pahang,0,1,0.0,0,78,1616,0,1,0,0,10,0
2020-10-02,Perak,0,3,0.0,0,235,2549,1,3,1,0,5,7
2020-10-02,Perlis,0,0,0.0,0,12,482,0,0,0,0,3,2
2020-10-02,Pulau Pinang,0,0,0.0,0,24,1124,0,0,2,0,5,0
2020-10-02,Sabah,0,113,63.0,2,549,2478,49,94,7,37,223,183
2020-10-02,Sarawak,0,0,0.0,0,217,2320,22,0,16,0,10,39
2020-10-02,Selangor,0,31,5.0,0,142,783,9,12,15,11,41,26
2020-10-02,Terengganu,0,3,0.0,0,179,1179,6,0,0,0,8,20
2020-10-02,W.P. Kuala Lumpur,0,1,7.0,0,87,2510,0,0,1,0,0,1
2020-10-02,W.P. Labuan,0,1,0.0,0,11,115,1,0,0,0,0,4
2020-10-03,Johor,0,4,0.0,0,172,2579,9,3,11,1,22,31
2020-10-03,Kedah,0,102,7.0,0,224,1185,0,34,3,8,110,8
2020-10-03,Kelantan,0,2,0.0,0,217,1381,2,3,1,0,8,3
2020-10-03,Melaka,0,0,0.0,0,26,1039,1,0,0,1,5,2
2020-10-03,Negeri Sembilan,0,1,1.0,0,430,1205,0,2,0,0,7,0
2020-10-03,Pahang,0,0,0.0,0,78,1616,0,0,0,0,10,0
2020-10-03,Perak,0,0,0.0,0,235,2549,1,1,3,1,5,5
2020-10-03,Perlis,0,0,0.0,0,12,482,0,0,0,0,3,2
2020-10-03,Pulau Pinang,0,3,2.0,0,24,1124,1,3,0,2,6,1
2020-10-03,Sabah,0,155,108.0,1,598,2478,57,44,8,13,229,244
2020-10-03,Sarawak,0,3,0.0,0,217,2320,12,2,18,0,15,23
2020-10-03,Selangor,0,32,1.0,0,170,783,23,17,21,8,50,18
2020-10-03,Terengganu,0,9,0.0,0,179,1179,6,9,11,0,17,13
2020-10-03,W.P. Kuala Lumpur,0,4,2.0,0,87,2510,0,0,0,0,0,1
2020-10-03,W.P. Labuan,0,0,0.0,0,11,115,1,0,2,0,0,3
2020-10-04,Johor,0,8,0.0,0,172,2579,5,13,7,0,36,27
2020-10-04,Kedah,0,113,14.0,0,224,1185,0,16,0,14,102,8
2020-10-04,Kelantan,0,1,0.0,0,217,1381,2,1,1,0,9,4
2020-10-04,Melaka,0,0,0.0,0,26,1039,1,0,1,0,5,2
2020-10-04,Negeri Sembilan,0,2,0.0,0,430,1205,0,1,0,0,8,0
2020-10-04,Pahang,0,0,0.0,0,78,1616,0,0,0,0,10,0
2020-10-04,Perak,0,2,0.0,0,235,2549,1,1,1,0,7,4
2020-10-04,Perlis,0,0,0.0,0,12,482,0,0,1,0,3,1
2020-10-04,Pulau Pinang,0,1,0.0,0,24,1124,1,1,1,0,7,1
2020-10-04,Sabah,0,126,50.0,2,598,2475,30,97,21,16,255,247
2020-10-04,Sarawak,0,1,0.0,0,217,2320,19,2,24,0,10,36
2020-10-04,Selangor,0,31,2.0,0,170,783,15,21,4,7,64,29
2020-10-04,Terengganu,0,0,0.0,0,179,1179,7,3,0,0,20,20
2020-10-04,W.P. Kuala Lumpur,1,3,1.0,0,87,2510,1,1,0,0,1,2
2020-10-04,W.P. Labuan,0,5,0.0,0,11,115,1,0,1,0,0,3
2020-10-05,Johor,0,2,0.0,0,172,2579,8,2,9,1,37,26
2020-10-05,Kedah,0,241,2.0,0,224,1185,0,36,1,2,131,9
2020-10-05,Kelantan,0,1,0.0,0,217,1381,1,0,0,0,9,5
2020-10-05,Melaka,0,1,0.0,0,26,1039,0,1,0,0,6,1
2020-10-05,Negeri Sembilan,0,1,0.0,0,430,1205,0,2,0,0,10,1
2020-10-05,Pahang,0,1,0.0,0,78,1616,0,0,0,0,10,0
2020-10-05,Perak,0,2,0.0,0,235,2549,5,2,3,0,9,6
2020-10-05,Perlis,0,0,0.0,0,12,482,0,0,1,0,3,0
2020-10-05,Pulau Pinang,0,0,0.0,1,24,1124,1,0,0,0,6,2
2020-10-05,Sabah,0,130,54.0,2,710,2475,42,63,23,20,228,308
2020-10-05,Sarawak,1,1,1.0,0,217,2320,8,1,20,1,11,25
2020-10-05,Selangor,0,34,0.0,0,198,783,14,27,4,9,82,39
2020-10-05,Terengganu,0,5,0.0,0,179,1179,2,1,4,1,21,18
2020-10-05,W.P. Kuala Lumpur,2,7,0.0,0,87,2510,0,1,1,0,2,1
2020-10-05,W.P. Labuan,0,4,0.0,0,11,115,0,0,1,0,0,2
2020-10-06,Johor,0,6,0.0,0,42,1447,0,0,0,0,0,0
2020-10-06,Kedah,0,397,10.0,0,224,1185,3,20,3,10,124,8
2020-10-06,Kelantan,0,0,0.0,0,217,1381,2,1,0,0,10,8
2020-10-06,Melaka,0,0,0.0,0,26,1039,1,0,1,0,6,3
2020-10-06,Negeri Sembilan,0,7,0.0,0,430,1205,0,3,0,0,13,1
2020-10-06,Pahang,0,0,0.0,0,78,1616,0,1,0,0,11,0
2020-10-06,Perak,0,8,1.0,0,235,2549,9,7,1,1,16,13
2020-10-06,Perlis,0,0,0.0,0,12,482,0,0,0,0,3,0
2020-10-06,Pulau Pinang,0,3,0.0,0,24,1124,0,1,2,0,7,0
2020-10-06,Sabah,0,219,51.0,1,737,2475,40,92,5,16,299,220
2020-10-06,Sarawak,0,3,0.0,0,217,2320,16,3,14,1,11,26
2020-10-06,Selangor,1,39,8.0,0,448,783,31,49,21,29,104,47
2020-10-06,Terengganu,0,1,0.0,0,179,1179,2,5,1,0,26,19
2020-10-06,W.P. Kuala Lumpur,2,6,17.0,0,87,2510,0,0,0,0,2,1
2020-10-06,W.P. Labuan,0,1,0.0,0,11,115,0,0,1,0,0,1
2020-10-07,Johor,0,6,0.0,0,232,2579,5,7,13,0,47,20
2020-10-07,Kedah,0,153,4.0,0,224,1185,2,32,0,4,150,9
2020-10-07,Kelantan,0,1,0.0,0,217,1381,11,1,2,1,10,17
2020-10-07,Melaka,0,0,0.0,0,26,1039,0,0,0,0,6,3
2020-10-07,Negeri Sembilan,0,1,1.0,0,430,1205,1,12,0,1,18,0
2020-10-07,Pahang,0,2,0.0,0,86,1616,0,0,0,0,11,0
2020-10-07,Perak,0,4,0.0,0,235,2549,4,3,2,0,20,14
2020-10-07,Perlis,0,0,0.0,0,12,482,1,0,0,0,3,2
2020-10-07,Pulau Pinang,0,7,0.0,0,24,1124,0,1,0,0,8,0
2020-10-07,Sabah,0,282,61.0,3,831,2469,23,125,36,15,218,184
2020-10-07,Sarawak,0,3,1.0,0,217,2320,24,2,15,1,12,37
2020-10-07,Selangor,1,20,5.0,0,448,783,23,38,16,23,114,49
2020-10-07,Terengganu,0,4,0.0,0,179,1179,2,2,0,0,28,20
2020-10-07,W.P. Kuala Lumpur,1,4,2.0,0,87,2510,0,0,0,1,2,0
2020-10-07,W.P. Labuan,0,0,0.0,0,11,115,0,1,0,0,1,1
2020-10-08,Johor,0,5,0.0,0,232,2579,10,5,7,0,51,23
2020-10-08,Kedah,0,16,1.0,0,224,1185,2,40,2,1,179,6
2020-10-08,Kelantan,0,0,1.0,0,217,1381,0,0,2,0,10,15
2020-10-08,Melaka,0,1,0.0,0,26,1039,1,1,1,0,7,3
2020-10-08,Negeri Sembilan,0,2,3.0,0,430,1205,0,0,0,0,18,0
2020-10-08,Pahang,0,1,0.0,0,86,1616,0,1,0,0,11,0
2020-10-08,Perak,0,5,0.0,0,235,2549,10,5,4,0,25,20
2020-10-08,Perlis,0,0,0.0,0,12,482,3,0,0,0,3,5
2020-10-08,Pulau Pinang,0,1,0.0,0,24,1124,0,0,0,0,8,0
2020-10-08,Sabah,0,271,10.0,5,869,2469,27,102,20,15,513,124
2020-10-08,Sarawak,2,8,0.0,0,217,2320,22,1,19,0,12,37
2020-10-08,Selangor,0,36,0.0,0,448,783,36,23,12,11,126,71
2020-10-08,Terengganu,0,5,1.0,0,179,1179,4,2,2,1,29,22
2020-10-08,W.P. Kuala Lumpur,2,12,1.0,0,87,2510,0,2,0,0,4,0
2020-10-08,W.P. Labuan,0,10,1.0,0,11,115,0,0,1,0,1,0
2020-10-09,Johor,0,5,0.0,0,232,2579,3,1,1,9,43,25
2020-10-09,Kedah,0,10,0.0,0,234,1185,1,11,0,2,144,7
2020-10-09,Kelantan,0,0,0.0,0,217,1381,0,0,1,0,10,14
2020-10-09,Melaka,0,0,0.0,0,26,1039,1,0,2,1,6,1
2020-10-09,Negeri Sembilan,0,4,0.0,0,430,1205,0,3,0,0,20,0
2020-10-09,Pahang,0,0,0.0,0,86,1616,2,0,0,2,11,2
2020-10-09,Perak,0,1,0.0,0,235,2549,1,1,4,0,26,17
2020-10-09,Perlis,0,0,0.0,0,12,482,1,0,0,0,3,6
2020-10-09,Pulau Pinang,0,8,0.0,0,24,1124,0,1,0,0,10,0
2020-10-09,Sabah,0,274,162.0,4,869,2461,19,87,16,16,493,106
2020-10-09,Sarawak,0,10,0.0,0,217,2320,29,11,22,0,20,40
2020-10-09,Selangor,0,24,17.0,0,448,783,24,38,14,23,141,81
2020-10-09,Terengganu,0,5,0.0,0,179,1179,5,2,3,4,30,23
2020-10-09,W.P. Kuala Lumpur,2,10,9.0,0,87,2510,3,0,0,0,4,3
2020-10-09,W.P. Labuan,0,1,0.0,0,11,115,1,0,0,0,1,1
2020-10-10,Johor,0,2,7.0,0,232,2579,5,6,6,0,49,24
2020-10-10,Kedah,0,27,4.0,0,234,1185,10,16,1,4,138,17
2020-10-10,Kelantan,0,0,0.0,0,217,1381,0,0,1,3,7,13
2020-10-10,Melaka,0,1,0.0,0,26,1039,2,0,1,0,6,2
2020-10-10,Negeri Sembilan,0,0,0.0,0,430,1205,0,1,0,0,21,0
2020-10-10,Pahang,0,0,0.0,0,86,1616,0,0,0,2,9,2
2020-10-10,Perak,0,2,1.0,0,235,2549,9,1,4,1,27,21
2020-10-10,Perlis,0,0,0.0,0,12,482,0,0,2,0,3,3
2020-10-10,Pulau Pinang,0,3,0.0,0,24,1124,1,0,0,4,6,1
2020-10-10,Sabah,0,277,58.0,3,958,2559,22,99,16,28,530,102
2020-10-10,Sarawak,0,9,0.0,0,217,2320,23,8,21,1,21,44
2020-10-10,Selangor,0,44,0.0,0,448,783,24,52,47,40,153,58
2020-10-10,Terengganu,0,0,3.0,0,179,1179,1,7,2,0,34,21
2020-10-10,W.P. Kuala Lumpur,2,6,0.0,0,87,2510,0,0,0,0,4,3
2020-10-10,W.P. Labuan,0,2,0.0,0,11,115,2,0,1,0,1,2
2020-10-11,Johor,0,3,1.0,0,232,2579,4,2,9,1,50,19
2020-10-11,Kedah,0,16,10.0,0,234,1185,0,25,0,10,161,9
2020-10-11,Kelantan,0,0,0.0,0,217,1381,1,0,2,0,7,12
2020-10-11,Melaka,0,3,0.0,0,26,1039,1,1,0,1,6,4
2020-10-11,Negeri Sembilan,0,0,0.0,0,430,1205,2,1,0,0,21,2
2020-10-11,Pahang,0,0,4.0,0,86,1616,0,0,0,1,7,1
2020-10-11,Perak,0,1,0.0,0,235,2549,12,2,4,1,27,28
2020-10-11,Perlis,0,0,0.0,0,12,482,0,0,0,0,3,3
2020-10-11,Pulau Pinang,0,1,2.0,0,24,1124,0,0,1,2,3,0
2020-10-11,Sabah,0,488,46.0,3,978,2705,25,135,22,81,583,115
2020-10-11,Sarawak,0,0,1.0,0,217,2320,19,9,19,0,24,47
2020-10-11,Selangor,1,26,51.0,0,448,783,25,36,30,35,154,51
2020-10-11,Terengganu,0,3,1.0,0,179,1179,2,3,1,1,36,22
2020-10-11,W.P. Kuala Lumpur,7,15,12.0,0,87,2510,1,0,0,0,4,4
2020-10-11,W.P. Labuan,0,5,0.0,0,11,115,2,0,0,0,1,3
2020-10-12,Johor,0,2,4.0,0,232,2579,5,1,6,4,44,17
2020-10-12,Kedah,0,10,0.0,0,234,1185,7,12,5,0,149,4
2020-10-12,Kelantan,0,0,0.0,0,217,1381,5,0,3,1,6,14
2020-10-12,Melaka,0,1,0.0,0,24,1039,1,4,0,3,7,5
2020-10-12,Negeri Sembilan,0,12,1.0,0,430,1205,0,3,0,1,22,0
2020-10-12,Pahang,0,0,3.0,0,86,1616,0,0,1,3,4,0
2020-10-12,Perak,0,4,3.0,0,235,2549,20,3,11,2,28,34
2020-10-12,Perlis,0,0,3.0,0,12,482,0,0,0,3,0,2
2020-10-12,Pulau Pinang,0,141,0.0,0,24,1124,0,0,0,0,5,0
2020-10-12,Sabah,0,291,56.0,3,978,2703,19,164,6,26,638,127
2020-10-12,Sarawak,0,1,9.0,0,193,2320,23,1,21,3,25,51
2020-10-12,Selangor,0,69,24.0,0,448,783,16,21,21,8,167,46
2020-10-12,Terengganu,0,0,1.0,0,179,1179,0,3,3,2,37,19
2020-10-12,W.P. Kuala Lumpur,1,28,5.0,0,87,2510,0,0,3,0,4,1
2020-10-12,W.P. Labuan,0,2,0.0,0,11,115,1,2,0,0,3,1
2020-10-13,Johor,0,10,6.0,0,232,2579,7,10,5,6,48,18
2020-10-13,Kedah,0,60,1.0,0,234,1185,1,18,0,9,144,7
2020-10-13,Kelantan,0,0,0.0,0,217,1381,0,0,9,0,6,5
2020-10-13,Melaka,0,0,0.0,0,24,1039,0,0,2,0,7,3
2020-10-13,Negeri Sembilan,0,2,0.0,0,430,1205,0,11,0,0,33,0
2020-10-13,Pahang,0,1,1.0,0,86,1616,0,0,0,1,3,0
2020-10-13,Perak,0,16,2.0,0,251,2549,4,7,7,2,33,20
2020-10-13,Perlis,0,0,0.0,0,12,482,0,0,2,0,0,0
2020-10-13,Pulau Pinang,0,23,1.0,0,24,1124,1,2,0,0,8,1
2020-10-13,Sabah,0,443,315.0,4,1018,2773,24,135,21,68,602,123
2020-10-13,Sarawak,0,0,0.0,0,193,2320,19,0,28,2,21,40
2020-10-13,Selangor,0,76,20.0,0,448,783,22,43,21,58,153,46
2020-10-13,Terengganu,0,0,1.0,0,179,1179,0,1,2,4,34,17
2020-10-13,W.P. Kuala Lumpur,1,10,2.0,0,87,2510,5,0,0,0,4,5
2020-10-13,W.P. Labuan,1,19,1.0,0,11,115,2,0,0,0,3,2
2020-10-14,Johor,0,3,6.0,0,232,2579,13,6,6,6,48,25
2020-10-14,Kedah,0,113,0.0,0,234,1185,1,9,1,4,129,7
2020-10-14,Kelantan,0,0,5.0,0,217,1381,1,0,3,1,5,3
2020-10-14,Melaka,0,2,0.0,0,24,1039,1,2,1,2,7,3
2020-10-14,Negeri Sembilan,0,1,2.0,0,430,1205,0,0,0,1,32,0
2020-10-14,Pahang,0,0,0.0,0,86,1616,0,1,0,1,3,0
2020-10-14,Perak,0,3,0.0,0,251,2549,16,6,4,0,46,32
2020-10-14,Perlis,0,0,1.0,0,12,482,0,0,0,0,0,0
2020-10-14,Pulau Pinang,0,17,0.0,0,24,1124,0,0,1,0,8,0
2020-10-14,Sabah,0,429,215.0,3,1045,2818,22,158,8,62,625,136
2020-10-14,Sarawak,0,3,2.0,0,193,2320,19,3,32,1,23,27
2020-10-14,Selangor,0,68,0.0,0,480,783,32,66,15,52,167,63
2020-10-14,Terengganu,0,0,2.0,0,179,1179,0,0,2,0,34,15
2020-10-14,W.P. Kuala Lumpur,5,12,0.0,1,87,2510,2,0,0,0,4,8
2020-10-14,W.P. Labuan,1,8,0.0,0,11,115,0,0,2,0,4,4
2020-10-15,Johor,0,0,7.0,0,232,2579,13,1,0,8,45,38
2020-10-15,Kedah,0,31,227.0,0,234,1185,5,26,1,0,154,8
2020-10-15,Kelantan,0,2,0.0,0,217,1381,0,2,0,2,5,3
2020-10-15,Melaka,0,2,0.0,0,24,1039,1,0,1,0,7,3
2020-10-15,Negeri Sembilan,0,11,6.0,0,430,1205,0,10,0,6,36,0
2020-10-15,Pahang,0,0,1.0,0,86,1616,0,0,0,0,3,0
2020-10-15,Perak,0,52,0.0,0,251,2549,4,9,5,3,55,30
2020-10-15,Perlis,0,0,0.0,0,12,482,0,0,0,0,0,0
2020-10-15,Pulau Pinang,0,16,0.0,0,24,1124,0,0,0,0,10,0
2020-10-15,Sabah,0,304,113.0,1,1045,2798,36,155,18,68,641,151
2020-10-15,Sarawak,2,4,0.0,0,193,2320,9,3,19,3,22,18
2020-10-15,Selangor,0,150,35.0,1,480,783,20,75,27,27,215,56
2020-10-15,Terengganu,0,0,7.0,0,179,1179,3,0,2,7,27,16
2020-10-15,W.P. Kuala Lumpur,1,10,12.0,0,87,2510,0,0,1,2,2,7
2020-10-15,W.P. Labuan,0,6,0.0,0,11,115,0,0,0,0,12,1
2020-10-16,Johor,0,5,0.0,0,232,2579,1,8,8,4,49,33
2020-10-16,Kedah,0,7,52.0,0,234,1185,3,29,1,5,155,7
2020-10-16,Kelantan,0,0,3.0,0,217,1381,3,0,2,3,2,3
2020-10-16,Melaka,0,3,5.0,0,24,1039,2,5,2,1,11,5
2020-10-16,Negeri Sembilan,0,1,0.0,0,430,1205,0,2,0,0,38,0
2020-10-16,Pahang,0,1,1.0,0,86,1616,0,0,0,0,3,0
2020-10-16,Perak,0,9,0.0,0,251,2549,5,9,4,9,57,28
2020-10-16,Perlis,0,0,0.0,0,12,482,1,0,0,0,0,1
2020-10-16,Pulau Pinang,0,33,0.0,0,24,1124,0,2,0,0,13,0
2020-10-16,Sabah,0,489,111.0,6,1054,2798,35,170,15,70,637,149
2020-10-16,Sarawak,0,0,6.0,0,193,2320,28,1,14,2,21,33
2020-10-16,Selangor,0,50,46.0,0,480,783,23,65,18,55,225,61
2020-10-16,Terengganu,0,0,1.0,0,179,1179,1,1,5,3,25,12
2020-10-16,W.P. Kuala Lumpur,2,10,12.0,0,87,2510,2,0,3,1,1,6
2020-10-16,W.P. Labuan,0,19,8.0,0,11,112,1,0,0,0,6,2
2020-10-17,Johor,0,2,0.0,0,232,2579,4,1,12,1,49,25
2020-10-17,Kedah,0,38,0.0,0,320,1271,3,14,1,1,155,9
2020-10-17,Kelantan,0,0,0.0,0,217,1381,3,0,2,0,2,5
2020-10-17,Melaka,0,1,0.0,0,24,1039,1,0,2,1,10,4
2020-10-17,Negeri Sembilan,0,1,0.0,0,430,1205,0,3,0,0,40,0
2020-10-17,Pahang,0,0,0.0,0,86,1616,0,1,0,0,4,0
2020-10-17,Perak,0,4,16.0,0,251,2549,8,5,13,8,55,19
2020-10-17,Perlis,0,0,0.0,0,12,482,0,0,0,0,0,1
2020-10-17,Pulau Pinang,0,189,1.0,0,24,1121,1,2,0,1,11,1
2020-10-17,Sabah,0,451,236.0,6,1054,2798,34,207,21,75,651,143
2020-10-17,Sarawak,0,4,5.0,0,193,2320,20,0,24,4,18,33
2020-10-17,Selangor,0,159,33.0,0,480,783,25,81,18,41,265,68
2020-10-17,Terengganu,0,3,0.0,0,179,1179,3,0,4,1,24,11
2020-10-17,W.P. Kuala Lumpur,0,15,7.0,0,87,2510,1,1,2,0,3,3
2020-10-17,W.P. Labuan,0,0,0.0,0,11,112,2,0,0,0,5,4
2020-10-18,Johor,0,1,2.0,0,232,2579,0,1,9,2,50,14
2020-10-18,Kedah,0,9,410.0,0,320,1271,2,10,1,8,137,6
2020-10-18,Kelantan,0,0,0.0,0,217,1381,3,0,2,0,2,6
2020-10-18,Melaka,0,1,0.0,0,24,1039,2,2,0,0,12,6
2020-10-18,Negeri Sembilan,0,3,2.0,0,430,1205,0,0,0,1,39,0
2020-10-18,Pahang,0,0,0.0,0,86,1616,1,0,0,0,4,1
2020-10-18,Perak,0,10,0.0,0,251,2549,5,19,2,3,69,24
2020-10-18,Perlis,0,0,0.0,0,12,482,0,0,0,0,0,2
2020-10-18,Pulau Pinang,0,45,0.0,0,24,1121,0,6,0,0,16,1
2020-10-18,Sabah,0,702,222.0,2,1084,2798,27,158,26,69,669,142
2020-10-18,Sarawak,0,5,1.0,0,193,2320,7,5,16,1,21,25
2020-10-18,Selangor,5,77,55.0,0,508,783,23,80,24,82,281,59
2020-10-18,Terengganu,0,2,0.0,0,179,1179,3,3,5,5,22,11
2020-10-18,W.P. Kuala Lumpur,0,7,9.0,0,87,2510,0,1,0,0,4,3
2020-10-18,W.P. Labuan,0,9,0.0,0,11,112,0,0,0,0,5,4
2020-10-19,Johor,0,2,13.0,0,232,2579,4,4,3,15,39,16
2020-10-19,Kedah,0,3,98.0,0,320,1271,3,15,0,4,150,8
2020-10-19,Kelantan,0,0,0.0,0,217,1381,1,0,2,0,2,5
2020-10-19,Melaka,0,16,0.0,0,30,1039,3,1,2,3,10,7
2020-10-19,Negeri Sembilan,0,4,3.0,0,430,1205,0,3,0,3,39,0
2020-10-19,Pahang,0,1,1.0,0,86,1616,0,1,0,2,3,1
2020-10-19,Perak,0,18,0.0,0,251,2549,4,18,2,0,87,22
2020-10-19,Perlis,0,0,0.0,0,12,482,0,0,0,0,0,2
2020-10-19,Pulau Pinang,0,26,0.0,0,24,1121,1,8,0,0,21,2
2020-10-19,Sabah,0,643,226.0,7,1098,2798,23,200,11,82,697,139
2020-10-19,Sarawak,0,0,2.0,0,193,2320,14,4,15,3,19,23
2020-10-19,Selangor,6,107,90.0,0,508,783,20,83,30,115,258,50
2020-10-19,Terengganu,0,1,5.0,0,179,1179,2,3,3,4,21,10
2020-10-19,W.P. Kuala Lumpur,1,7,15.0,0,87,2510,1,1,0,0,5,4
2020-10-19,W.P. Labuan,0,34,1.0,0,11,112,0,0,0,0,5,2
2020-10-20,Johor,0,1,1.0,0,232,2579,0,0,0,3,36,15
2020-10-20,Kedah,0,17,109.0,0,320,1271,3,13,0,8,146,10
2020-10-20,Kelantan,0,1,0.0,0,217,1381,0,0,0,0,2,5
2020-10-20,Melaka,0,0,0.0,0,51,1039,2,9,0,0,18,8
2020-10-20,Negeri Sembilan,0,6,2.0,0,430,1205,0,9,0,2,42,0
2020-10-20,Pahang,0,0,1.0,0,86,1616,1,0,0,0,3,3
2020-10-20,Perak,0,9,0.0,0,262,2549,4,12,6,10,82,20
2020-10-20,Perlis,0,0,0.0,0,12,482,3,0,0,0,0,5
2020-10-20,Pulau Pinang,0,8,0.0,0,44,1251,0,8,0,0,29,2
2020-10-20,Sabah,0,673,433.0,4,1106,2798,31,181,24,112,673,135
2020-10-20,Sarawak,1,1,0.0,0,193,2320,28,2,19,2,16,30
2020-10-20,Selangor,0,132,49.0,0,560,783,28,86,14,94,257,57
2020-10-20,Terengganu,0,0,1.0,0,179,1179,5,0,0,0,21,14
2020-10-20,W.P. Kuala Lumpur,1,7,27.0,0,87,2510,5,1,2,0,6,7
2020-10-20,W.P. Labuan,0,6,10.0,0,11,112,0,0,0,0,5,2
2020-10-21,Johor,0,0,4.0,0,232,2579,6,3,6,4,35,15
2020-10-21,Kedah,0,7,19.0,0,320,1271,3,7,2,1,139,9
2020-10-21,Kelantan,0,1,0.0,0,217,1381,2,1,2,0,3,5
2020-10-21,Melaka,0,3,0.0,0,61,1039,3,0,4,0,16,7
2020-10-21,Negeri Sembilan,0,9,1.0,0,430,1205,0,2,0,1,43,0
2020-10-21,Pahang,0,1,0.0,0,86,1616,0,0,0,0,3,3
2020-10-21,Perak,0,7,7.0,0,262,2549,2,7,4,4,82,19
2020-10-21,Perlis,0,0,0.0,0,12,482,0,0,0,0,0,5
2020-10-21,Pulau Pinang,0,12,168.0,0,71,1251,0,1,2,0,32,0
2020-10-21,Sabah,0,535,306.0,6,1106,2793,26,226,32,86,667,118
2020-10-21,Sarawak,0,0,2.0,0,193,2320,16,0,15,4,13,30
2020-10-21,Selangor,2,116,56.0,0,560,783,25,103,8,67,301,66
2020-10-21,Terengganu,0,0,4.0,0,179,1179,3,0,2,6,15,15
2020-10-21,W.P. Kuala Lumpur,6,26,10.0,0,87,2510,5,3,1,0,9,8
2020-10-21,W.P. Labuan,0,9,0.0,1,11,112,0,0,0,0,4,1
2020-10-22,Johor,0,1,9.0,0,232,2579,6,2,1,10,27,20
2020-10-22,Kedah,0,3,67.0,1,320,1271,5,8,2,6,151,6
2020-10-22,Kelantan,0,3,0.0,0,217,1381,0,2,4,0,4,1
2020-10-22,Melaka,0,3,0.0,0,61,1039,2,1,1,1,16,8
2020-10-22,Negeri Sembilan,0,38,0.0,0,430,1205,0,46,0,8,75,1
2020-10-22,Pahang,0,2,0.0,0,86,1616,1,2,2,0,5,2
2020-10-22,Perak,0,14,10.0,0,262,2549,2,13,4,3,85,19
2020-10-22,Perlis,0,0,0.0,0,12,482,1,0,0,0,0,6
2020-10-22,Pulau Pinang,0,10,30.0,0,80,1251,0,4,0,3,33,0
2020-10-22,Sabah,0,578,251.0,9,1123,2793,17,164,19,78,692,109
2020-10-22,Sarawak,0,1,6.0,0,193,2320,14,1,15,9,15,33
2020-10-22,Selangor,5,138,100.0,0,560,783,29,109,17,83,328,77
2020-10-22,Terengganu,0,1,2.0,0,179,1179,1,0,3,5,10,12
2020-10-22,W.P. Kuala Lumpur,0,23,11.0,0,87,2510,0,7,1,1,15,6
2020-10-22,W.P. Labuan,0,28,0.0,1,11,112,0,2,1,0,6,0
2020-10-23,Johor,0,4,4.0,0,232,2579,12,3,8,4,26,27
2020-10-23,Kedah,0,1,74.0,1,320,1271,0,3,8,11,134,7
2020-10-23,Kelantan,0,0,0.0,0,217,1381,3,2,0,0,6,4
2020-10-23,Melaka,0,0,7.0,0,61,1039,0,3,2,2,17,6
2020-10-23,Negeri Sembilan,0,37,1.0,0,249,1205,0,21,0,1,93,1
2020-10-23,Pahang,0,1,1.0,0,86,1616,0,2,1,1,6,1
2020-10-23,Perak,0,4,0.0,1,262,2549,4,4,4,6,80,17
2020-10-23,Perlis,0,0,0.0,0,12,482,2,0,2,0,0,5
2020-10-23,Pulau Pinang,0,39,24.0,0,80,1251,0,0,0,0,33,0
2020-10-23,Sabah,0,528,246.0,7,1123,2793,28,150,21,107,667,119
2020-10-23,Sarawak,0,2,1.0,0,193,2319,17,2,22,3,10,30
2020-10-23,Selangor,0,62,97.0,0,574,783,35,89,30,90,330,78
2020-10-23,Terengganu,0,2,4.0,0,179,1179,7,2,3,1,11,16
2020-10-23,W.P. Kuala Lumpur,1,11,7.0,0,87,2510,3,3,5,2,16,4
2020-10-23,W.P. Labuan,0,19,0.0,0,15,112,0,0,0,0,10,1
2020-10-24,Johor,0,7,0.0,0,232,2579,13,9,0,0,35,36
2020-10-24,Kedah,0,76,1.0,0,320,1271,1,7,0,7,124,8
2020-10-24,Kelantan,0,0,0.0,0,217,1381,4,0,1,0,6,7
2020-10-24,Melaka,0,3,0.0,0,61,1039,0,0,1,2,15,5
